fecha;altitud;hrMax;hrMedia;hrMin;indicativo;nombre;prec;provincia;tmax;tmed;tmin
18/08/2015;486;94;70;53;8008Y;VILLENA;0,6;ALICANTE;29,6;23,8;18
17/01/2017;486;94;70;54;8008Y;VILLENA;0;ALICANTE;9,6;2,4;-4,8
14/02/2019;486;94;70;48;8008Y;VILLENA;0;ALICANTE;14,8;8;1,1
23/10/2019;486;94;70;50;8008Y;VILLENA;0;ALICANTE;16,9;11,6;6,2
23/12/2022;486;94;70;46;8008Y;VILLENA;0;ALICANTE;22,3;15;7,6
11/10/2023;486;94;70;41;8008Y;VILLENA;0;ALICANTE;26,8;19,6;12,5
17/11/2025;486;94;70;47;8008Y;VILLENA;0;ALICANTE;17,5;11;4,6
13/03/2015;486;94;71;47;8008Y;VILLENA;0;ALICANTE;18,5;10,7;2,9
28/04/2016;486;94;71;41;8008Y;VILLENA;7,8;ALICANTE;22,2;16,6;11
14/11/2016;486;94;71;43;8008Y;VILLENA;0;ALICANTE;15,5;9,8;4,2
27/09/2018;486;94;71;55;8008Y;VILLENA;0;ALICANTE;24,9;18,8;12,6
07/11/2019;486;94;71;47;8008Y;VILLENA;0;ALICANTE;18,1;9,9;1,7
27/01/2021;486;94;71;56;8008Y;VILLENA;0;ALICANTE;20,3;14,4;8,5
29/08/2024;486;94;71;43;8008Y;VILLENA;0;ALICANTE;31,6;24,4;17,1
02/02/2026;486;94;71;53;8008Y;VILLENA;0;ALICANTE;15,5;9,2;2,9
25/04/2026;486;94;71;55;8008Y;VILLENA;1,4;ALICANTE;19,2;13,4;7,5
19/08/2015;486;94;72;54;8008Y;VILLENA;0;ALICANTE;29,6;24,6;19,7
15/12/2017;486;94;72;50;8008Y;VILLENA;3,8;ALICANTE;17,4;11,7;6
26/11/2019;486;94;72;61;8008Y;VILLENA;0;ALICANTE;18,7;12,6;6,6
13/02/2022;486;94;72;42;8008Y;VILLENA;0;ALICANTE;16,6;9,8;3,1
21/09/2022;486;94;72;37;8008Y;VILLENA;0,2;ALICANTE;25,7;19,7;13,7
04/04/2025;486;94;72;50;8008Y;VILLENA;0,2;ALICANTE;22,2;16,1;10
03/11/2025;486;94;72;45;8008Y;VILLENA;0;ALICANTE;21,6;12,4;3,3
27/11/2015;486;94;73;46;8008Y;VILLENA;0;ALICANTE;16,4;8,3;0,2
08/05/2016;486;94;73;56;8008Y;VILLENA;3,6;ALICANTE;19,3;14,5;9,7
28/08/2017;486;94;73;57;8008Y;VILLENA;2,8;ALICANTE;27,7;22,6;17,6
08/12/2018;486;94;73;42;8008Y;VILLENA;0;ALICANTE;18,7;11;3,2
05/09/2019;486;94;73;41;8008Y;VILLENA;0;ALICANTE;29,4;22,6;15,9
25/10/2019;486;94;73;42;8008Y;VILLENA;0;ALICANTE;23,2;14,7;6,2
20/03/2021;486;94;73;57;8008Y;VILLENA;0,8;ALICANTE;9,7;4,6;-0,6
16/09/2021;486;94;73;43;8008Y;VILLENA;15,2;ALICANTE;29,3;20,4;11,4
06/10/2021;486;94;73;43;8008Y;VILLENA;0;ALICANTE;26,6;18,8;11,1
22/04/2024;486;94;73;50;8008Y;VILLENA;0;ALICANTE;18,9;11,8;4,6
28/02/2026;486;94;73;54;8008Y;VILLENA;0;ALICANTE;17,1;11,8;6,4
27/09/2017;486;94;74;50;8008Y;VILLENA;0;ALICANTE;27,2;20;12,8
06/12/2017;486;94;74;51;8008Y;VILLENA;0;ALICANTE;13,8;2,8;-8,2
02/06/2018;486;94;74;54;8008Y;VILLENA;49,4;ALICANTE;21,8;15,9;10
02/11/2018;486;94;74;61;8008Y;VILLENA;0;ALICANTE;16,6;10,6;4,6
30/11/2021;486;94;74;47;8008Y;VILLENA;0;ALICANTE;16,7;9;1,3
29/03/2022;486;94;74;64;8008Y;VILLENA;0;ALICANTE;16,5;11,9;7,3
24/11/2022;486;94;74;48;8008Y;VILLENA;0;ALICANTE;22,7;15,1;7,5
17/10/2023;486;94;74;49;8008Y;VILLENA;0;ALICANTE;26,7;17,4;8
28/11/2017;486;94;75;56;8008Y;VILLENA;2,8;ALICANTE;16,9;10,5;4,1
04/06/2021;486;94;75;44;8008Y;VILLENA;0;ALICANTE;27,2;21,2;15,2
15/12/2022;486;94;75;68;8008Y;VILLENA;0;ALICANTE;15;10,3;5,6
15/02/2023;486;94;75;57;8008Y;VILLENA;0;ALICANTE;14,4;9;3,5
15/09/2023;486;94;75;51;8008Y;VILLENA;2,6;ALICANTE;29,3;23,5;17,7
22/10/2023;486;94;75;54;8008Y;VILLENA;0;ALICANTE;20,8;12;3,2
30/09/2025;486;94;75;53;8008Y;VILLENA;0;ALICANTE;24,5;19,8;15
11/04/2015;486;94;76;55;8008Y;VILLENA;0,2;ALICANTE;16,7;12;7,2
19/03/2016;486;94;76;64;8008Y;VILLENA;4,8;ALICANTE;14,8;12;9,3
29/10/2017;486;94;76;55;8008Y;VILLENA;0;ALICANTE;22,3;15,4;8,4
19/05/2023;486;94;76;45;8008Y;VILLENA;0,4;ALICANTE;18;13;7,9
22/05/2023;486;94;76;66;8008Y;VILLENA;17,2;ALICANTE;19,1;15,1;11,1
02/09/2023;486;94;76;61;8008Y;VILLENA;20;ALICANTE;24,6;19,4;14,2
18/09/2024;486;94;76;55;8008Y;VILLENA;0,2;ALICANTE;24,8;19,4;14,1
28/12/2024;486;94;76;58;8008Y;VILLENA;0;ALICANTE;14,2;7,8;1,4
12/04/2026;486;94;76;60;8008Y;VILLENA;14,8;ALICANTE;17;13,6;10,3
08/04/2019;486;94;77;50;8008Y;VILLENA;1,6;ALICANTE;18,8;12,2;5,7
26/12/2025;486;94;77;61;8008Y;VILLENA;0;ALICANTE;12,7;7,5;2,3
02/05/2026;486;94;77;64;8008Y;VILLENA;0;ALICANTE;21,2;17,2;13,2
03/03/2021;486;94;78;61;8008Y;VILLENA;0;ALICANTE;15,2;11,5;7,8
15/09/2017;486;94;79;63;8008Y;VILLENA;5,8;ALICANTE;23,6;18,5;13,4
26/09/2018;486;94;79;65;8008Y;VILLENA;0,4;ALICANTE;24,3;20,8;17,3
31/10/2022;486;94;79;62;8008Y;VILLENA;0;ALICANTE;22,7;17,6;12,6
12/12/2022;486;94;79;66;8008Y;VILLENA;3;ALICANTE;17,4;13,2;9
15/11/2024;486;94;79;61;8008Y;VILLENA;0;ALICANTE;18,8;12,8;6,9
21/03/2026;486;94;79;72;8008Y;VILLENA;2,8;ALICANTE;12,6;7,7;2,8
25/09/2018;486;94;80;53;8008Y;VILLENA;4,6;ALICANTE;28,6;22,4;16,1
14/11/2018;486;94;80;72;8008Y;VILLENA;9,2;ALICANTE;18,2;14,4;10,6
23/02/2025;486;94;80;68;8008Y;VILLENA;0,2;ALICANTE;14,1;9,2;4,4
07/03/2025;486;94;81;69;8008Y;VILLENA;0,4;ALICANTE;15,9;13,2;10,5
29/09/2025;486;94;81;66;8008Y;VILLENA;0,6;ALICANTE;21,5;18,6;15,8
12/12/2025;486;94;81;63;8008Y;VILLENA;0;ALICANTE;14,7;10,4;6,2
01/05/2026;486;94;81;68;8008Y;VILLENA;2;ALICANTE;20,6;17;13,5
02/03/2018;486;94;82;58;8008Y;VILLENA;1,2;ALICANTE;12,8;9,2;5,6
04/02/2018;486;94;84;65;8008Y;VILLENA;1,6;ALICANTE;8,4;4,2;-0,1
05/02/2020;486;94;84;72;8008Y;VILLENA;0;ALICANTE;13,5;8,8;4
24/09/2021;486;94;84;69;8008Y;VILLENA;0,2;ALICANTE;25,8;21,7;17,6
06/03/2025;486;94;84;71;8008Y;VILLENA;0;ALICANTE;15,8;13,3;10,8
11/09/2019;486;94;85;59;8008Y;VILLENA;20,2;ALICANTE;19,4;15,8;12,2
09/10/2025;486;94;85;71;8008Y;VILLENA;5;ALICANTE;18,9;17,1;15,3
18/03/2015;486;94;86;74;8008Y;VILLENA;0,4;ALICANTE;11,4;8,6;5,9
20/12/2019;486;94;86;75;8008Y;VILLENA;4;ALICANTE;15,3;13;10,6
03/12/2019;486;94;88;79;8008Y;VILLENA;5,4;ALICANTE;9,9;8,2;6,4
02/12/2022;486;94;90;84;8008Y;VILLENA;0,2;ALICANTE;8,9;8,2;7,5
17/01/2025;486;94;90;82;8008Y;VILLENA;2,6;ALICANTE;7,9;5,5;3,1
01/05/2016;486;95;41;20;8008Y;VILLENA;0;ALICANTE;20,8;12,2;3,7
15/07/2024;486;95;43;17;8008Y;VILLENA;0;ALICANTE;38,9;27,3;15,7
27/07/2020;486;95;44;24;8008Y;VILLENA;0;ALICANTE;36,7;25,8;14,8
17/05/2015;486;95;45;28;8008Y;VILLENA;0;ALICANTE;27,2;16,2;5,2
15/03/2026;486;95;45;31;8008Y;VILLENA;0;ALICANTE;15,7;9,4;3,1
20/06/2021;486;95;46;34;8008Y;VILLENA;0;ALICANTE;29;22,2;15,5
22/09/2015;486;95;47;18;8008Y;VILLENA;0;ALICANTE;32,1;21,6;11
07/05/2017;486;95;47;29;8008Y;VILLENA;0;ALICANTE;26,7;15,6;4,6
20/06/2017;486;95;47;27;8008Y;VILLENA;0;ALICANTE;32,2;23,2;14,1
01/07/2020;486;95;47;21;8008Y;VILLENA;0;ALICANTE;38,5;26,2;13,8
21/07/2021;486;95;48;28;8008Y;VILLENA;0;ALICANTE;34,6;24,1;13,6
19/05/2022;486;95;48;25;8008Y;VILLENA;0;ALICANTE;31,2;19,8;8,3
03/08/2015;486;95;49;29;8008Y;VILLENA;0;ALICANTE;32,9;25,1;17,3
08/05/2017;486;95;49;28;8008Y;VILLENA;0;ALICANTE;26,3;15,4;4,6
20/07/2017;486;95;49;30;8008Y;VILLENA;0;ALICANTE;33,8;24,9;16
22/02/2018;486;95;49;27;8008Y;VILLENA;0;ALICANTE;11,9;5,6;-0,8
30/05/2020;486;95;49;28;8008Y;VILLENA;0;ALICANTE;26,3;16,8;7,2
25/02/2026;486;95;49;17;8008Y;VILLENA;0;ALICANTE;23,6;11,7;-0,2
08/07/2022;486;95;50;28;8008Y;VILLENA;0;ALICANTE;32,1;22,6;13,2
14/01/2024;486;95;50;20;8008Y;VILLENA;0;ALICANTE;23,2;13,2;3,2
08/05/2024;486;95;50;27;8008Y;VILLENA;0;ALICANTE;25,6;15;4,3
08/08/2025;486;95;50;25;8008Y;VILLENA;0;ALICANTE;35,6;25,8;15,9
20/06/2015;486;95;51;32;8008Y;VILLENA;0;ALICANTE;29,7;20,3;10,9
30/07/2021;486;95;51;24;8008Y;VILLENA;0;ALICANTE;37,7;26,8;15,9
26/05/2022;486;95;51;33;8008Y;VILLENA;0;ALICANTE;26;16,2;6,3
03/01/2015;486;95;52;24;8008Y;VILLENA;0;ALICANTE;19,6;7,6;-4,5
05/06/2016;486;95;52;35;8008Y;VILLENA;0;ALICANTE;28,6;19,8;11
22/05/2019;486;95;52;33;8008Y;VILLENA;0;ALICANTE;24,9;15,7;6,5
14/03/2021;486;95;52;33;8008Y;VILLENA;0;ALICANTE;19,7;10,6;1,4
30/05/2021;486;95;52;35;8008Y;VILLENA;0;ALICANTE;26,5;18,4;10,4
18/05/2022;486;95;52;32;8008Y;VILLENA;0;ALICANTE;30,2;20,8;11,3
08/08/2022;486;95;52;28;8008Y;VILLENA;0;ALICANTE;34,5;23,4;12,4
27/07/2017;486;95;53;35;8008Y;VILLENA;0;ALICANTE;34;26,1;18,2
06/08/2019;486;95;53;24;8008Y;VILLENA;0;ALICANTE;38,3;27,8;17,3
06/11/2022;486;95;53;20;8008Y;VILLENA;0;ALICANTE;25,6;12,7;-0,2
15/05/2023;486;95;53;26;8008Y;VILLENA;0;ALICANTE;25,7;15,4;5
01/08/2023;486;95;53;22;8008Y;VILLENA;0;ALICANTE;37,8;27,8;17,9
03/07/2024;486;95;53;17;8008Y;VILLENA;0;ALICANTE;35,5;24,8;14,1
25/05/2025;486;95;53;25;8008Y;VILLENA;0;ALICANTE;30,7;19;7,4
07/06/2018;486;95;54;34;8008Y;VILLENA;0;ALICANTE;26,8;17,8;8,9
18/03/2023;486;95;54;33;8008Y;VILLENA;0;ALICANTE;19,2;12;4,7
15/06/2023;486;95;54;36;8008Y;VILLENA;0;ALICANTE;31,4;22,2;13
17/04/2026;486;95;54;37;8008Y;VILLENA;0;ALICANTE;26,4;15,7;5
11/05/2017;486;95;55;35;8008Y;VILLENA;0;ALICANTE;24,1;16,9;9,7
02/07/2017;486;95;55;34;8008Y;VILLENA;0;ALICANTE;27,3;17,8;8,2
24/03/2018;486;95;55;40;8008Y;VILLENA;0;ALICANTE;13,5;9,2;4,8
04/06/2018;486;95;55;36;8008Y;VILLENA;0;ALICANTE;27,8;20,2;12,5
27/03/2019;486;95;55;24;8008Y;VILLENA;0;ALICANTE;18,3;8,3;-1,7
29/05/2019;486;95;55;35;8008Y;VILLENA;0;ALICANTE;23,9;15,8;7,7
01/05/2021;486;95;55;38;8008Y;VILLENA;0;ALICANTE;21,3;15,7;10,1
14/01/2025;486;95;55;24;8008Y;VILLENA;0;ALICANTE;12,1;3,2;-5,6
22/07/2017;486;95;56;28;8008Y;VILLENA;0;ALICANTE;32,9;25;17
22/08/2017;486;95;56;29;8008Y;VILLENA;0;ALICANTE;32,9;23,2;13,4
08/06/2018;486;95;56;35;8008Y;VILLENA;0;ALICANTE;27,4;19,3;11,2
01/06/2020;486;95;56;30;8008Y;VILLENA;0;ALICANTE;28,3;19,6;10,9
18/06/2024;486;95;56;42;8008Y;VILLENA;0;ALICANTE;30,5;21,8;13,1
27/08/2015;486;95;57;34;8008Y;VILLENA;0;ALICANTE;31,6;22,2;12,7
23/04/2016;486;95;57;38;8008Y;VILLENA;0,8;ALICANTE;23,1;13,6;4,1
17/05/2022;486;95;57;38;8008Y;VILLENA;0;ALICANTE;30;20,2;10,3
10/04/2023;486;95;57;18;8008Y;VILLENA;0;ALICANTE;30,1;17,2;4,3
30/09/2023;486;95;57;30;8008Y;VILLENA;0;ALICANTE;30,8;20;9,2
22/02/2026;486;95;57;27;8008Y;VILLENA;0;ALICANTE;23,4;11,2;-1,1
29/04/2015;486;95;58;29;8008Y;VILLENA;0;ALICANTE;26;15,4;4,9
24/06/2015;486;95;58;41;8008Y;VILLENA;16,4;ALICANTE;29,9;21,2;12,5
21/08/2015;486;95;58;37;8008Y;VILLENA;0;ALICANTE;31,1;23,2;15,4
16/09/2015;486;95;58;25;8008Y;VILLENA;0;ALICANTE;31,9;21,3;10,7
26/07/2018;486;95;58;28;8008Y;VILLENA;0;ALICANTE;34,3;25,8;17,4
21/03/2019;486;95;58;32;8008Y;VILLENA;0;ALICANTE;15,2;7,2;-0,7
30/04/2020;486;95;58;41;8008Y;VILLENA;0;ALICANTE;24,2;15,8;7,5
06/09/2021;486;95;58;28;8008Y;VILLENA;0;ALICANTE;32,7;22,6;12,6
09/05/2023;486;95;58;33;8008Y;VILLENA;0;ALICANTE;30,8;20,2;9,6
28/07/2023;486;95;58;39;8008Y;VILLENA;0;ALICANTE;34,3;25,3;16,3
24/02/2026;486;95;58;26;8008Y;VILLENA;0;ALICANTE;24,3;11,8;-0,7
30/04/2015;486;95;59;35;8008Y;VILLENA;0;ALICANTE;25,6;15,2;4,9
23/08/2016;486;95;59;38;8008Y;VILLENA;0;ALICANTE;31,6;22,6;13,6
12/06/2019;486;95;59;35;8008Y;VILLENA;0;ALICANTE;23,9;16,4;8,8
25/05/2024;486;95;59;35;8008Y;VILLENA;0;ALICANTE;28,4;18,2;8
04/04/2026;486;95;59;28;8008Y;VILLENA;0;ALICANTE;22,7;11,6;0,4
26/08/2015;486;95;60;41;8008Y;VILLENA;0;ALICANTE;30,5;21,8;13,2
11/04/2016;486;95;60;37;8008Y;VILLENA;0;ALICANTE;20,1;12,4;4,8
13/01/2020;486;95;60;35;8008Y;VILLENA;0;ALICANTE;15,1;3,8;-7,4
17/04/2023;486;95;60;42;8008Y;VILLENA;0;ALICANTE;20,7;10,9;1,1
08/05/2023;486;95;60;32;8008Y;VILLENA;0;ALICANTE;29;19,4;9,8
17/08/2024;486;95;60;36;8008Y;VILLENA;0;ALICANTE;32,7;23,8;15
10/01/2015;486;95;61;28;8008Y;VILLENA;0;ALICANTE;21,6;8,7;-4,2
18/09/2016;486;95;61;23;8008Y;VILLENA;0;ALICANTE;26,9;18,2;9,5
17/08/2017;486;95;61;40;8008Y;VILLENA;0;ALICANTE;33,4;26,8;20,2
16/04/2019;486;95;61;29;8008Y;VILLENA;0;ALICANTE;23,2;15,3;7,4
09/07/2021;486;95;61;47;8008Y;VILLENA;0;ALICANTE;29,9;21,8;13,6
30/12/2022;486;95;61;36;8008Y;VILLENA;0;ALICANTE;18,7;9,8;0,9
13/05/2025;486;95;61;37;8008Y;VILLENA;0;ALICANTE;22,9;14;5
26/05/2016;486;95;62;29;8008Y;VILLENA;0;ALICANTE;30,2;20,4;10,6
10/11/2016;486;95;62;37;8008Y;VILLENA;0;ALICANTE;17,6;10,8;4,1
10/05/2017;486;95;62;35;8008Y;VILLENA;0;ALICANTE;25,6;17,8;10
19/08/2017;486;95;62;43;8008Y;VILLENA;0;ALICANTE;31,9;24,6;17,4
21/04/2018;486;95;62;35;8008Y;VILLENA;0;ALICANTE;23;15,1;7,2
05/10/2021;486;95;62;40;8008Y;VILLENA;0;ALICANTE;25,5;15,4;5,4
14/04/2022;486;95;62;45;8008Y;VILLENA;0,2;ALICANTE;18;13,7;9,4
25/08/2022;486;95;62;35;8008Y;VILLENA;0;ALICANTE;32,5;25,6;18,6
13/01/2023;486;95;62;41;8008Y;VILLENA;0;ALICANTE;15,2;6,7;-1,8
30/03/2024;486;95;62;36;8008Y;VILLENA;0;ALICANTE;17,1;9;0,9
01/04/2024;486;95;62;33;8008Y;VILLENA;0,2;ALICANTE;18,8;9,8;0,7
08/11/2025;486;95;62;46;8008Y;VILLENA;0;ALICANTE;17,5;11,2;5
13/01/2015;486;95;63;32;8008Y;VILLENA;0;ALICANTE;18,9;8,7;-1,5
10/08/2015;486;95;63;24;8008Y;VILLENA;0;ALICANTE;36,9;29;21
27/04/2018;486;95;63;29;8008Y;VILLENA;0;ALICANTE;30;18,5;7
25/08/2018;486;95;63;36;8008Y;VILLENA;0;ALICANTE;33,7;24,5;15,3
28/05/2021;486;95;63;46;8008Y;VILLENA;0;ALICANTE;23,7;17,6;11,4
28/07/2021;486;95;63;36;8008Y;VILLENA;0;ALICANTE;32;22,8;13,6
01/06/2022;486;95;63;37;8008Y;VILLENA;0;ALICANTE;30,7;20,5;10,3
20/04/2024;486;95;63;37;8008Y;VILLENA;0;ALICANTE;22,7;12,6;2,5
23/09/2016;486;95;64;29;8008Y;VILLENA;0;ALICANTE;28,7;20;11,2
06/10/2016;486;95;64;26;8008Y;VILLENA;0;ALICANTE;32,2;21,3;10,4
13/08/2017;486;95;64;45;8008Y;VILLENA;0;ALICANTE;29,2;20,6;12,1
19/08/2018;486;95;64;46;8008Y;VILLENA;0;ALICANTE;29,5;22,3;15,1
24/10/2018;486;95;64;28;8008Y;VILLENA;0;ALICANTE;26,6;17,2;7,9
13/05/2019;486;95;64;44;8008Y;VILLENA;0;ALICANTE;24,3;16,8;9,4
25/08/2019;486;95;64;39;8008Y;VILLENA;0;ALICANTE;30,5;22;13,4
20/08/2021;486;95;64;43;8008Y;VILLENA;0;ALICANTE;31,5;24;16,6
28/12/2021;486;95;64;53;8008Y;VILLENA;0;ALICANTE;17,5;10,6;3,6
31/08/2023;486;95;64;40;8008Y;VILLENA;0;ALICANTE;29,7;21;12,4
08/01/2025;486;95;64;34;8008Y;VILLENA;0;ALICANTE;21,3;10,2;-1
02/02/2025;486;95;64;39;8008Y;VILLENA;0;ALICANTE;13,9;7,5;1,1
23/08/2025;486;95;64;40;8008Y;VILLENA;0;ALICANTE;31,4;23;14,6
20/05/2015;486;95;65;48;8008Y;VILLENA;0;ALICANTE;22,2;16,6;11,1
15/06/2015;486;95;65;36;8008Y;VILLENA;6,8;ALICANTE;24,8;18;11,1
13/01/2016;486;95;65;40;8008Y;VILLENA;0;ALICANTE;14,3;5,9;-2,5
05/04/2017;486;95;65;44;8008Y;VILLENA;0;ALICANTE;18,7;9,2;-0,2
18/11/2017;486;95;65;21;8008Y;VILLENA;0;ALICANTE;20,9;9;-3
30/11/2017;486;95;65;32;8008Y;VILLENA;0;ALICANTE;10,4;3,6;-3,1
11/08/2018;486;95;65;47;8008Y;VILLENA;0;ALICANTE;32,3;25,8;19,2
26/11/2022;486;95;65;32;8008Y;VILLENA;0;ALICANTE;19;8,6;-1,9
09/09/2023;486;95;65;39;8008Y;VILLENA;0;ALICANTE;29,6;22,4;15,3
23/10/2023;486;95;65;40;8008Y;VILLENA;0;ALICANTE;25,2;17,4;9,5
19/02/2024;486;95;65;40;8008Y;VILLENA;0;ALICANTE;20,7;11,8;2,9
21/02/2024;486;95;65;21;8008Y;VILLENA;0;ALICANTE;24;11,2;-1,7
02/07/2024;486;95;65;48;8008Y;VILLENA;0;ALICANTE;29,4;21,6;13,9
05/10/2024;486;95;65;33;8008Y;VILLENA;0;ALICANTE;29,8;19,5;9,2
20/08/2015;486;95;66;46;8008Y;VILLENA;0;ALICANTE;31,2;24,4;17,6
16/12/2018;486;95;66;41;8008Y;VILLENA;0;ALICANTE;18,4;11,2;3,9
09/09/2019;486;95;66;39;8008Y;VILLENA;0;ALICANTE;29,7;21;12,2
27/08/2022;486;95;66;44;8008Y;VILLENA;0;ALICANTE;31,2;23;14,9
16/09/2024;486;95;66;38;8008Y;VILLENA;0;ALICANTE;29,1;19,4;9,8
25/03/2015;486;95;67;48;8008Y;VILLENA;0,2;ALICANTE;11,4;6,7;2
31/07/2015;486;95;67;48;8008Y;VILLENA;0;ALICANTE;31,6;25,2;18,7
19/11/2016;486;95;67;42;8008Y;VILLENA;0;ALICANTE;19,9;12,6;5,4
24/02/2018;486;95;67;36;8008Y;VILLENA;0;ALICANTE;13,1;3,6;-5,9
31/08/2018;486;95;67;42;8008Y;VILLENA;0;ALICANTE;31,6;23,8;16
01/01/2021;486;95;67;52;8008Y;VILLENA;0;ALICANTE;9,5;3,6;-2,3
29/08/2021;486;95;67;39;8008Y;VILLENA;0;ALICANTE;31,6;24,2;16,9
20/01/2022;486;95;67;44;8008Y;VILLENA;0;ALICANTE;12,8;3;-6,9
26/08/2022;486;95;67;47;8008Y;VILLENA;3;ALICANTE;31,1;24,2;17,4
14/09/2022;486;95;67;41;8008Y;VILLENA;0;ALICANTE;28,1;21,6;15,2
12/06/2023;486;95;67;51;8008Y;VILLENA;0;ALICANTE;28,4;21,4;14,3
19/04/2024;486;95;67;49;8008Y;VILLENA;0;ALICANTE;18,1;11,7;5,3
16/03/2015;486;95;68;38;8008Y;VILLENA;0;ALICANTE;14;8,4;2,8
24/01/2017;486;95;68;58;8008Y;VILLENA;0;ALICANTE;11;6;0,9
21/08/2017;486;95;68;49;8008Y;VILLENA;0;ALICANTE;29,7;22,9;16,1
18/12/2017;486;95;68;40;8008Y;VILLENA;0,2;ALICANTE;11,9;2,6;-6,6
14/03/2018;486;95;68;44;8008Y;VILLENA;0,2;ALICANTE;19,7;11;2,4
28/04/2018;486;95;68;42;8008Y;VILLENA;0;ALICANTE;24,3;15,8;7,3
06/12/2018;486;95;68;34;8008Y;VILLENA;0;ALICANTE;22,9;13,2;3,5
19/02/2025;486;95;68;39;8008Y;VILLENA;0;ALICANTE;22,7;13,9;5,1
14/03/2026;486;95;68;48;8008Y;VILLENA;4,4;ALICANTE;16,4;11,3;6,2
01/04/2015;486;95;69;45;8008Y;VILLENA;0;ALICANTE;21,7;13,6;5,6
30/08/2015;486;95;69;46;8008Y;VILLENA;0;ALICANTE;31,3;23,7;16,1
30/01/2016;486;95;69;41;8008Y;VILLENA;0;ALICANTE;17;11,6;6,1
07/05/2016;486;95;69;49;8008Y;VILLENA;0;ALICANTE;20,1;14,3;8,5
19/01/2018;486;95;69;41;8008Y;VILLENA;0;ALICANTE;15,7;7,9;0,1
05/10/2019;486;95;69;28;8008Y;VILLENA;0;ALICANTE;29,9;19,3;8,7
20/02/2021;486;95;69;34;8008Y;VILLENA;0;ALICANTE;19,2;8,2;-2,9
15/03/2021;486;95;69;41;8008Y;VILLENA;0;ALICANTE;19,1;9,3;-0,5
14/10/2023;486;95;69;50;8008Y;VILLENA;0,2;ALICANTE;23,2;17;10,8
23/01/2024;486;95;69;44;8008Y;VILLENA;0;ALICANTE;21,7;12,4;3,1
20/01/2016;486;95;70;45;8008Y;VILLENA;0;ALICANTE;14,9;6,4;-2,2
19/03/2018;486;95;70;41;8008Y;VILLENA;7,4;ALICANTE;15,1;8,8;2,4
20/05/2018;486;95;70;42;8008Y;VILLENA;3,8;ALICANTE;23;14,6;6,3
03/05/2019;486;95;70;41;8008Y;VILLENA;2,8;ALICANTE;19,8;13,2;6,7
10/09/2023;486;95;70;43;8008Y;VILLENA;0;ALICANTE;29,2;22,6;16,1
08/10/2023;486;95;70;51;8008Y;VILLENA;0;ALICANTE;27,6;21;14,5
17/09/2024;486;95;70;44;8008Y;VILLENA;0;ALICANTE;25,9;16,4;6,8
16/10/2024;486;95;70;42;8008Y;VILLENA;0;ALICANTE;28,7;21,3;13,9
10/11/2024;486;95;70;45;8008Y;VILLENA;0;ALICANTE;20,2;13,3;6,4
29/10/2025;486;95;70;39;8008Y;VILLENA;0;ALICANTE;23,1;17,7;12,3
11/01/2017;486;95;71;56;8008Y;VILLENA;0;ALICANTE;13,7;7,6;1,4
20/04/2018;486;95;71;55;8008Y;VILLENA;0;ALICANTE;19,7;14,2;8,6
23/04/2019;486;95;71;52;8008Y;VILLENA;0,4;ALICANTE;16,8;11,2;5,6
29/04/2019;486;95;71;53;8008Y;VILLENA;0;ALICANTE;20;13;6
19/11/2019;486;95;71;48;8008Y;VILLENA;0;ALICANTE;12,4;5,5;-1,4
04/02/2021;486;95;71;45;8008Y;VILLENA;0;ALICANTE;19;10,2;1,3
01/09/2021;486;95;71;51;8008Y;VILLENA;12,6;ALICANTE;29,5;23,6;17,8
03/09/2021;486;95;71;45;8008Y;VILLENA;0;ALICANTE;30,1;24,1;18,1
27/05/2023;486;95;71;55;8008Y;VILLENA;1;ALICANTE;23,4;17,6;11,9
10/10/2023;486;95;71;46;8008Y;VILLENA;0;ALICANTE;26,4;17,9;9,4
11/09/2024;486;95;71;44;8008Y;VILLENA;0;ALICANTE;30,7;22,4;14,1
25/11/2024;486;95;71;47;8008Y;VILLENA;0;ALICANTE;21,4;13,8;6,1
11/02/2025;486;95;71;48;8008Y;VILLENA;0;ALICANTE;17,2;9,5;1,8
25/09/2016;486;95;72;46;8008Y;VILLENA;0;ALICANTE;28,5;20,4;12,2
22/10/2017;486;95;72;48;8008Y;VILLENA;0;ALICANTE;23,7;16,6;9,5
18/01/2018;486;95;72;44;8008Y;VILLENA;0;ALICANTE;16,5;6,4;-3,6
22/12/2018;486;95;72;51;8008Y;VILLENA;0;ALICANTE;18;9,6;1,2
21/08/2019;486;95;72;59;8008Y;VILLENA;0;ALICANTE;26;21,6;17,3
03/11/2021;486;95;72;51;8008Y;VILLENA;0,6;ALICANTE;14;9;4
21/12/2021;486;95;72;51;8008Y;VILLENA;0;ALICANTE;18,9;10,4;1,9
21/01/2022;486;95;72;46;8008Y;VILLENA;0;ALICANTE;12,8;3,4;-6
12/02/2022;486;95;72;45;8008Y;VILLENA;0;ALICANTE;15,8;6,5;-2,8
09/11/2022;486;95;72;43;8008Y;VILLENA;0,6;ALICANTE;23,9;14,4;4,8
26/11/2023;486;95;72;47;8008Y;VILLENA;0;ALICANTE;19,5;8,8;-1,8
21/10/2024;486;95;72;40;8008Y;VILLENA;0;ALICANTE;25,6;16,8;8,1
19/01/2025;486;95;72;30;8008Y;VILLENA;0;ALICANTE;14,8;5,6;-3,7
